id,name
117997535,Middle+ / Senior ML-инженер
122222201,Data Security AI/ML Engineer
122222207,Data Security AI/ML Engineer
123335576,Data Scientist в команду Интегрированного бизнес-планирования
123669439,"Middle Data Scientist в команду ""Разработка AI-решений БСР"""
123355246,Junior Machine learning/Data scientist engineer (ML/DS engineer)
123355247,Junior Machine learning/Data scientist engineer (ML/DS engineer)
119770528,Middle+ / Senior ML-инженер
123060817,Ведущий Data Scientist (BI-аналитик)
122052449,ML-инженер (middle/middle+)
123017839,Data Science Trainee
123845559,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
123900530,MLOps инженер в команду Data/ML
123354822,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
119275716,Middle+ / Senior ML-инженер
123017836,Data Science Trainee
120819859,Python ML/AI Engineer
122940904,"ML-инженер GPT, LLM"
123354820,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123933252,Ведущий ML инженер
123845561,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
123354821,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123801380,"Senior ML-engineer, NLP в техподдержке"
119961398,"ML Engineer (""Search"")"
122222208,Data Security AI/ML Engineer
120819860,Python ML/AI Engineer
123017838,Data Science Trainee
122222202,Data Security AI/ML Engineer
123354823,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123801378,"Senior ML-engineer, NLP в техподдержке"
122222206,Data Security AI/ML Engineer
119864278,Middle+ / Senior ML-инженер
123017832,Data Science Trainee
122222203,Data Security AI/ML Engineer
123017833,Data Science Trainee
123017834,Data Science Trainee
123017831,Data Science Trainee
119961233,Senior Data Scientist (Rec. system)
119961361,"Senior ML Engineer (Uplift), группа ""Search"""
122222205,Data Security AI/ML Engineer
